target,onehotencoder__x0_ANA,onehotencoder__x0_ARI,onehotencoder__x0_ATL,onehotencoder__x0_BAL,onehotencoder__x0_BOS,onehotencoder__x0_CAL,onehotencoder__x0_CHC,onehotencoder__x0_CHW,onehotencoder__x0_CIN,onehotencoder__x0_CLE,onehotencoder__x0_COL,onehotencoder__x0_DET,onehotencoder__x0_FLA,onehotencoder__x0_HOU,onehotencoder__x0_KCA,onehotencoder__x0_KCR,onehotencoder__x0_LAA,onehotencoder__x0_LAD,onehotencoder__x0_MIA,onehotencoder__x0_MIL,onehotencoder__x0_MIN,onehotencoder__x0_MLN,onehotencoder__x0_MON,onehotencoder__x0_NYM,onehotencoder__x0_NYY,onehotencoder__x0_OAK,onehotencoder__x0_PHI,onehotencoder__x0_PIT,onehotencoder__x0_SDP,onehotencoder__x0_SEA,onehotencoder__x0_SEP,onehotencoder__x0_SFG,onehotencoder__x0_STL,onehotencoder__x0_TBD,onehotencoder__x0_TBR,onehotencoder__x0_TEX,onehotencoder__x0_TOR,onehotencoder__x0_WSA,onehotencoder__x0_WSN,onehotencoder__x1_AL,onehotencoder__x1_NL,Year,RA,W,OBP,SLG,BA,Playoffs,RankSeason,RankPlayoffs,G,OOBP,OSLG
707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,709.0,75.0,0.328,0.395,0.267,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
728.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,685.0,86.0,0.328,0.382,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
732.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,760.0,74.0,0.32,0.384,0.256,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
666.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,729.0,74.0,0.324,0.385,0.265,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
662.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,598.0,85.0,0.322,0.37,0.25,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
775.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,613.0,91.0,0.323,0.408,0.256,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
603.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,749.0,67.0,0.3,0.366,0.241,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,570.0,103.0,0.336,0.391,0.254,1.0,1.0,2.0,162.0,0.332264285714286,0.419742857142857
646.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,729.0,77.0,0.327,0.363,0.255,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
733.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,619.0,95.0,0.33,0.405,0.259,1.0,2.0,3.0,162.0,0.332264285714286,0.419742857142857
673.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1990.0,673.0,75.0,0.32,0.38,0.257,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1990.0,680.0,77.0,0.333,0.373,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
719.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1990.0,710.0,85.0,0.323,0.396,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1990.0,698.0,70.0,0.32,0.358,0.256,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
676.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1990.0,696.0,83.0,0.331,0.376,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
767.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1990.0,661.0,86.0,0.328,0.419,0.265,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
584.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,680.0,63.0,0.298,0.35,0.234,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
708.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,686.0,87.0,0.326,0.379,0.252,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
774.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,735.0,83.0,0.351,0.403,0.277,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
669.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,578.0,91.0,0.311,0.386,0.256,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
702.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,623.0,93.0,0.319,0.387,0.261,1.0,2.0,3.0,162.0,0.332264285714286,0.419742857142857
693.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,750.0,69.0,0.328,0.383,0.271,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
632.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,691.0,75.0,0.309,0.37,0.247,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
604.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,654.0,73.0,0.31,0.365,0.245,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
617.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,816.0,59.0,0.318,0.351,0.242,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
647.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,669.0,86.0,0.306,0.345,0.239,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
690.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,635.0,92.0,0.329,0.373,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
554.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,536.0,77.0,0.306,0.339,0.24,0,3.12295081967213,2.7172131147541,160.0,0.332264285714286,0.419742857142857
707.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,679.0,81.0,0.318,0.382,0.259,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,738.0,80.0,0.334,0.402,0.276,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,630.0,81.0,0.319,0.361,0.247,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
683.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,595.0,87.0,0.311,0.385,0.246,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
698.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,792.0,74.0,0.331,0.391,0.269,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
712.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,576.0,99.0,0.331,0.381,0.261,1.0,1.0,1.0,162.0,0.332264285714286,0.419742857142857
629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,735.0,67.0,0.314,0.364,0.243,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,680.0,74.0,0.311,0.359,0.241,0,3.12295081967213,2.7172131147541,164.0,0.332264285714286,0.419742857142857
642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1989.0,626.0,89.0,0.319,0.369,0.251,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
694.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1989.0,728.0,73.0,0.32,0.384,0.257,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
699.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1989.0,600.0,92.0,0.316,0.39,0.25,1.0,3.0,2.0,162.0,0.332264285714286,0.419742857142857
632.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1989.0,608.0,86.0,0.321,0.363,0.258,0,3.12295081967213,2.7172131147541,164.0,0.332264285714286,0.419742857142857
695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1989.0,714.0,83.0,0.326,0.394,0.263,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
731.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1989.0,651.0,89.0,0.323,0.398,0.26,1.0,4.0,3.0,162.0,0.332264285714286,0.419742857142857
555.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,741.0,54.0,0.298,0.348,0.242,0,3.12295081967213,2.7172131147541,160.0,0.332264285714286,0.419742857142857
550.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,789.0,54.0,0.305,0.359,0.238,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
813.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,689.0,89.0,0.357,0.42,0.283,1.0,4.0,3.0,162.0,0.332264285714286,0.419742857142857
714.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,771.0,75.0,0.321,0.385,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
660.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,694.0,77.0,0.31,0.383,0.261,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
631.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,757.0,71.0,0.303,0.37,0.244,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
641.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,596.0,87.0,0.309,0.368,0.246,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
666.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,731.0,78.0,0.314,0.387,0.261,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
703.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,658.0,88.0,0.324,0.378,0.25,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
617.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,631.0,82.0,0.306,0.351,0.244,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
704.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,648.0,84.0,0.321,0.391,0.259,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,544.0,94.0,0.305,0.352,0.248,1.0,3.0,1.0,162.0,0.332264285714286,0.419742857142857
682.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,616.0,87.0,0.314,0.375,0.257,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
759.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,672.0,91.0,0.34,0.421,0.274,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,592.0,81.0,0.309,0.373,0.251,0,3.12295081967213,2.7172131147541,163.0,0.332264285714286,0.419742857142857
703.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,532.0,100.0,0.325,0.396,0.256,1.0,2.0,3.0,160.0,0.332264285714286,0.419742857142857
772.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,748.0,85.0,0.333,0.395,0.263,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
800.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,620.0,104.0,0.336,0.399,0.263,1.0,1.0,2.0,162.0,0.332264285714286,0.419742857142857
597.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,734.0,65.0,0.306,0.355,0.239,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,616.0,85.0,0.317,0.369,0.247,0,3.12295081967213,2.7172131147541,160.0,0.332264285714286,0.419742857142857
594.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.0,1988.0,583.0,83.0,0.31,0.351,0.247,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
664.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,1.0,0,1988.0,744.0,68.0,0.317,0.398,0.257,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
670.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,1.0,1988.0,626.0,83.0,0.318,0.368,0.248,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
578.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,1.0,1988.0,633.0,76.0,0.309,0.337,0.249,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
637.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1.0,0,1988.0,735.0,70.0,0.32,0.368,0.252,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
763.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1988.0,680.0,87.0,0.332,0.419,0.268,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
747.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,829.0,69.0,0.339,0.403,0.258,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
729.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,880.0,67.0,0.322,0.418,0.258,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
842.0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,825.0,78.0,0.352,0.43,0.278,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
770.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,803.0,75.0,0.326,0.401,0.252,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
720.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,801.0,76.0,0.326,0.432,0.264,0,3.12295081967213,2.7172131147541,161.0,0.332264285714286,0.419742857142857
748.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,746.0,77.0,0.319,0.415,0.258,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
783.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,752.0,84.0,0.33,0.427,0.266,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
742.0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,957.0,61.0,0.324,0.422,0.263,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
896.0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,735.0,98.0,0.349,0.451,0.272,1.0,1.0,3.0,162.0,0.332264285714286,0.419742857142857
648.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,678.0,76.0,0.318,0.373,0.253,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
715.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,691.0,83.0,0.328,0.412,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
635.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,675.0,73.0,0.309,0.371,0.252,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
862.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,817.0,91.0,0.346,0.428,0.276,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,806.0,85.0,0.328,0.43,0.261,1.0,4.0,1.0,162.0,0.332264285714286,0.419742857142857
741.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,720.0,91.0,0.328,0.401,0.265,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
823.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,698.0,92.0,0.339,0.434,0.268,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
788.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,758.0,89.0,0.336,0.418,0.262,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,1987.0,789.0,81.0,0.333,0.428,0.26,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
702.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1987.0,749.0,80.0,0.327,0.41,0.254,0,3.12295081967213,2.7172131147541,162.0,0.332264285714286,0.419742857142857
